well,tile,timepoint,condition,stimulation,n_neurons,mean_confidence_class0,std_confidence_class0,mean_confidence_class1,std_confidence_class1,fraction_predicted_class1
A23,3,T9,Control,10000ms,16,0.77939975,0.11564215,0.22060022,0.11564216,0.0625
A4,1,T0,Control,0ms,8,0.13336472,0.27902567,0.8666353,0.27902564,0.875
A4,1,T1,Control,0ms,8,0.14137757,0.27898353,0.85862243,0.27898353,0.875
A4,1,T10,Control,0ms,8,0.06690663,0.16145498,0.93309337,0.16145498,1.0
A4,1,T11,Control,0ms,8,0.07417103,0.1803212,0.92582893,0.18032119,0.875
A4,1,T12,Control,0ms,8,0.04080601,0.07616653,0.959194,0.076166555,1.0
A4,1,T13,Control,0ms,8,0.055940192,0.11275278,0.9440598,0.11275278,1.0
A4,1,T14,Control,0ms,8,0.055585172,0.106767654,0.94441485,0.10676767,1.0
A4,1,T15,Control,0ms,8,0.06880671,0.14389737,0.9311933,0.14389738,1.0
A4,1,T2,Control,0ms,8,0.13208964,0.26494053,0.8679104,0.2649405,0.875
A4,1,T3,Control,0ms,8,0.15458903,0.29388034,0.84541094,0.2938803,0.875
A4,1,T4,Control,0ms,8,0.13592842,0.277484,0.86407155,0.277484,0.875
A4,1,T5,Control,0ms,8,0.12489686,0.2598144,0.8751031,0.2598144,0.875
A4,1,T6,Control,0ms,8,0.10000718,0.25107947,0.8999928,0.25107944,0.875
A4,1,T7,Control,0ms,8,0.10601574,0.27156624,0.89398426,0.27156624,0.875
A4,1,T8,Control,0ms,8,0.10941461,0.2783865,0.89058536,0.2783865,0.875
A4,1,T9,Control,0ms,8,0.08715316,0.21098608,0.9128468,0.21098608,0.875
A4,2,T0,Control,10000ms,17,0.08265609,0.15079777,0.9173439,0.15079777,0.9411764705882353
A4,2,T1,Control,10000ms,17,0.085141,0.14865367,0.914859,0.14865367,0.9411764705882353
A4,2,T10,Control,10000ms,17,0.053537745,0.11170344,0.9464623,0.111703426,1.0
A4,2,T11,Control,10000ms,17,0.047673564,0.09357299,0.9523265,0.09357299,1.0
A4,2,T12,Control,10000ms,17,0.038567122,0.07702428,0.9614329,0.07702429,1.0
A4,2,T13,Control,10000ms,17,0.036338966,0.08854829,0.9636611,0.08854829,1.0
A4,2,T14,Control,10000ms,17,0.04463507,0.10783763,0.9553649,0.107837625,1.0
A4,2,T15,Control,10000ms,17,0.04307625,0.10227118,0.9569238,0.10227118,1.0
A4,2,T2,Control,10000ms,17,0.06959158,0.124142244,0.9304084,0.12414223,1.0
A4,2,T3,Control,10000ms,17,0.07391201,0.13359319,0.926088,0.13359319,0.9411764705882353
A4,2,T4,Control,10000ms,17,0.07114868,0.13357493,0.9288513,0.13357495,1.0
A4,2,T5,Control,10000ms,17,0.06814549,0.118171774,0.93185455,0.118171774,1.0
A4,2,T6,Control,10000ms,17,0.044713937,0.08476638,0.955286,0.08476637,1.0
A4,2,T7,Control,10000ms,17,0.046567306,0.08966874,0.9534326,0.08966874,1.0
A4,2,T8,Control,10000ms,17,0.059913903,0.110705584,0.94008607,0.110705584,1.0
A4,2,T9,Control,10000ms,17,0.06807913,0.1540043,0.9319209,0.1540043,0.9411764705882353
A4,3,T0,Control,10000ms,18,0.117226996,0.21632122,0.88277304,0.21632122,0.8888888888888888
A4,3,T1,Control,10000ms,18,0.116055995,0.20881525,0.883944,0.20881525,0.8888888888888888
A4,3,T10,Control,10000ms,18,0.12969147,0.22425863,0.8703086,0.22425862,0.8333333333333334
A4,3,T11,Control,10000ms,18,0.105720975,0.19766422,0.89427906,0.19766422,0.8888888888888888
A4,3,T12,Control,10000ms,18,0.095241256,0.17652465,0.90475875,0.17652464,0.9444444444444444
A4,3,T13,Control,10000ms,18,0.15742835,0.23701344,0.8425716,0.23701346,0.8888888888888888
A4,3,T14,Control,10000ms,18,0.11315005,0.2014316,0.88684994,0.20143162,0.8888888888888888
A4,3,T15,Control,10000ms,18,0.11252037,0.20027415,0.88747966,0.20027415,0.8888888888888888
A4,3,T2,Control,10000ms,18,0.13346261,0.21243483,0.8665374,0.21243483,0.8888888888888888
