well,tile,timepoint,condition,stimulation,n_neurons,mean_confidence_class0,std_confidence_class0,mean_confidence_class1,std_confidence_class1,fraction_predicted_class1
A22,2,T1,Control,10000ms,24,0.15728034,0.32760873,0.8427196,0.32760873,0.8333333333333334
A22,2,T10,Control,10000ms,24,0.8362866,0.37378454,0.16371335,0.37378454,0.16666666666666666
A22,2,T11,Control,10000ms,24,0.89660734,0.28569543,0.10339267,0.28569543,0.08333333333333333
A22,2,T12,Control,10000ms,24,0.96512604,0.15675303,0.03487394,0.15675303,0.041666666666666664
A22,2,T13,Control,10000ms,24,0.9595968,0.1979109,0.04040317,0.19791089,0.041666666666666664
A22,2,T14,Control,10000ms,24,0.9585614,0.2028734,0.0414386,0.20287341,0.041666666666666664
A22,2,T15,Control,10000ms,24,0.964788,0.17247294,0.035211984,0.17247294,0.041666666666666664
A22,2,T2,Control,10000ms,24,0.3290741,0.43180686,0.67092586,0.43180686,0.7083333333333334
A22,2,T3,Control,10000ms,24,0.47940764,0.48031262,0.5205924,0.48031262,0.5
A22,2,T4,Control,10000ms,24,0.5559295,0.46459514,0.44407046,0.46459514,0.4583333333333333
A22,2,T5,Control,10000ms,24,0.62770516,0.44895053,0.37229487,0.44895053,0.3333333333333333
A22,2,T6,Control,10000ms,24,0.7452261,0.4370081,0.25477394,0.4370081,0.25
A22,2,T7,Control,10000ms,24,0.80649215,0.36906132,0.1935078,0.36906132,0.16666666666666666
A22,2,T8,Control,10000ms,24,0.82485145,0.36356923,0.17514856,0.36356923,0.16666666666666666
A22,2,T9,Control,10000ms,24,0.8343124,0.3715119,0.16568764,0.3715119,0.16666666666666666
A22,3,T0,Control,10000ms,20,0.0010760688,0.0022576014,0.99892396,0.0022576016,1.0
A22,3,T1,Control,10000ms,20,0.14178663,0.28239006,0.8582133,0.2823901,0.85
A22,3,T10,Control,10000ms,20,0.9578907,0.18214011,0.04210933,0.1821401,0.05
A22,3,T11,Control,10000ms,20,0.95432645,0.14871553,0.045673605,0.14871551,0.05
A22,3,T12,Control,10000ms,20,0.99996936,9.775842e-05,3.0596515e-05,9.776578e-05,0.0
A22,3,T13,Control,10000ms,20,0.99994546,0.00023355169,5.456303e-05,0.00023354276,0.0
A22,3,T14,Control,10000ms,20,0.99999636,9.23294e-06,3.5688615e-06,9.223187e-06,0.0
A22,3,T15,Control,10000ms,20,0.9999989,3.4877417e-06,1.0941378e-06,3.4920822e-06,0.0
A22,3,T2,Control,10000ms,20,0.28177387,0.38292283,0.7182261,0.38292283,0.75
A22,3,T3,Control,10000ms,20,0.5200516,0.45810622,0.47994837,0.45810622,0.45
A22,3,T4,Control,10000ms,20,0.6583532,0.45967317,0.34164676,0.45967317,0.35
A22,3,T5,Control,10000ms,20,0.70886785,0.42285848,0.29113218,0.42285848,0.3
A22,3,T6,Control,10000ms,20,0.80865777,0.37515146,0.19134225,0.37515146,0.2
A22,3,T7,Control,10000ms,20,0.88186854,0.3041914,0.11813142,0.3041914,0.1
A22,3,T8,Control,10000ms,20,0.894674,0.2990286,0.10532594,0.2990286,0.1
A22,3,T9,Control,10000ms,20,0.8926304,0.30221212,0.10736962,0.30221212,0.1
A22,4,T0,Control,0ms,40,0.005956652,0.019586544,0.99404335,0.019586537,1.0
A22,4,T1,Control,0ms,40,0.15116978,0.26696697,0.8488302,0.26696697,0.875
A22,4,T10,Control,0ms,40,0.99116814,0.032041393,0.008831902,0.032041397,0.0
