well,tile,timepoint,condition,stimulation,n_neurons,mean_confidence_class0,std_confidence_class0,mean_confidence_class1,std_confidence_class1,fraction_predicted_class1
A22,3,T3,Control,10000ms,20,0.67336655,0.13564403,0.32663348,0.13564402,0.1
A22,3,T4,Control,10000ms,20,0.6951553,0.1324628,0.30484465,0.1324628,0.1
A22,3,T5,Control,10000ms,20,0.7089383,0.09634513,0.2910617,0.096345134,0.05
A22,3,T6,Control,10000ms,20,0.713564,0.084869705,0.28643602,0.084869705,0.0
A22,3,T7,Control,10000ms,20,0.7367376,0.07238013,0.26326236,0.07238014,0.0
A22,3,T8,Control,10000ms,20,0.7264431,0.08640912,0.2735569,0.08640913,0.0
A22,3,T9,Control,10000ms,20,0.7501964,0.07535925,0.24980362,0.07535924,0.0
A22,4,T0,Control,0ms,40,0.46878767,0.22698244,0.53121233,0.22698244,0.425
A22,4,T1,Control,0ms,40,0.55634433,0.21601446,0.44365564,0.21601446,0.325
A22,4,T10,Control,0ms,40,0.69487566,0.16491103,0.3051243,0.16491105,0.15
A22,4,T11,Control,0ms,40,0.7027947,0.16149062,0.29720536,0.16149062,0.125
A22,4,T12,Control,0ms,40,0.703813,0.16589698,0.29618698,0.16589697,0.1
A22,4,T13,Control,0ms,40,0.712848,0.15120265,0.287152,0.15120265,0.075
A22,4,T14,Control,0ms,40,0.72444856,0.13283645,0.2755515,0.13283643,0.1
A22,4,T15,Control,0ms,40,0.7242749,0.12930225,0.27572516,0.12930226,0.075
A22,4,T2,Control,0ms,40,0.61079305,0.19714926,0.38920692,0.19714925,0.175
A22,4,T3,Control,0ms,40,0.60155684,0.23429263,0.39844316,0.23429263,0.25
A22,4,T4,Control,0ms,40,0.6272923,0.22894052,0.37270772,0.22894052,0.25
A22,4,T5,Control,0ms,40,0.6495182,0.2044896,0.3504818,0.20448959,0.25
A22,4,T6,Control,0ms,40,0.6551982,0.20159702,0.34480178,0.20159702,0.2
A22,4,T7,Control,0ms,40,0.6873883,0.16417243,0.3126117,0.16417243,0.15
A22,4,T8,Control,0ms,40,0.6935357,0.16998622,0.30646428,0.16998622,0.15
A22,4,T9,Control,0ms,40,0.7017725,0.15407717,0.2982275,0.15407716,0.125
A23,1,T0,Control,0ms,18,0.4645701,0.28484717,0.5354299,0.28484717,0.3888888888888889
A23,1,T1,Control,0ms,18,0.60034955,0.1846335,0.39965048,0.1846335,0.2777777777777778
A23,1,T10,Control,0ms,18,0.7544184,0.083601706,0.24558166,0.083601706,0.0
A23,1,T11,Control,0ms,18,0.7488742,0.086304955,0.25112584,0.086304955,0.0
A23,1,T12,Control,0ms,18,0.7536365,0.08527069,0.2463635,0.08527068,0.0
A23,1,T13,Control,0ms,18,0.75116897,0.08764174,0.248831,0.08764172,0.0
A23,1,T14,Control,0ms,18,0.7488111,0.09520553,0.25118887,0.09520552,0.0
A23,1,T15,Control,0ms,18,0.75156856,0.09066557,0.24843144,0.09066558,0.0
A23,1,T2,Control,0ms,18,0.65485543,0.14868236,0.34514457,0.14868236,0.2222222222222222
A23,1,T3,Control,0ms,18,0.7017656,0.12077742,0.29823443,0.12077742,0.1111111111111111
A23,1,T4,Control,0ms,18,0.7149069,0.1035297,0.2850932,0.10352969,0.05555555555555555
A23,1,T5,Control,0ms,18,0.7101188,0.13199612,0.28988123,0.13199612,0.1111111111111111
A23,1,T6,Control,0ms,18,0.73574233,0.102550745,0.26425776,0.102550745,0.0
A23,1,T7,Control,0ms,18,0.7620174,0.06845613,0.23798259,0.06845611,0.0
A23,1,T8,Control,0ms,18,0.7537374,0.07765953,0.24626258,0.07765953,0.0
A23,1,T9,Control,0ms,18,0.7308776,0.12566195,0.26912242,0.12566195,0.05555555555555555
A23,2,T0,Control,10000ms,26,0.53373665,0.2357257,0.46626332,0.2357257,0.4230769230769231
A23,2,T1,Control,10000ms,26,0.64329624,0.16464236,0.35670376,0.16464236,0.07692307692307693
