well,tile,timepoint,condition,stimulation,n_neurons,mean_confidence_class0,std_confidence_class0,mean_confidence_class1,std_confidence_class1,fraction_predicted_class1
A4,2,T8,Control,10000ms,17,0.88551027,0.24564767,0.11448975,0.24564767,0.058823529411764705
A4,2,T9,Control,10000ms,17,0.8824237,0.22509322,0.1175763,0.2250932,0.058823529411764705
A4,3,T0,Control,10000ms,18,0.71357435,0.38337743,0.28642565,0.38337743,0.3333333333333333
A4,3,T1,Control,10000ms,18,0.72981936,0.39687103,0.2701806,0.39687103,0.2777777777777778
A4,3,T10,Control,10000ms,18,0.7691767,0.3734768,0.23082334,0.3734768,0.2222222222222222
A4,3,T11,Control,10000ms,18,0.7350196,0.36858833,0.26498038,0.3685883,0.2777777777777778
A4,3,T12,Control,10000ms,18,0.76974934,0.3176519,0.23025066,0.3176519,0.2222222222222222
A4,3,T13,Control,10000ms,18,0.8164723,0.2864353,0.18352772,0.2864353,0.16666666666666666
A4,3,T14,Control,10000ms,18,0.77695084,0.30592945,0.2230492,0.30592945,0.2222222222222222
A4,3,T15,Control,10000ms,18,0.7657081,0.2976711,0.23429193,0.29767108,0.2777777777777778
A4,3,T2,Control,10000ms,18,0.725466,0.38750297,0.27453393,0.38750297,0.3333333333333333
