well,tile,timepoint,condition,stimulation,n_neurons,mean_confidence_class0,std_confidence_class0,mean_confidence_class1,std_confidence_class1,fraction_predicted_class1
L20,1,T0,APPV717I,0ms,9,0.5702966,0.2828698,0.42970335,0.28286976,0.3333333333333333
L20,1,T15,APPV717I,0ms,9,0.5322983,0.2567318,0.46770164,0.25673184,0.2222222222222222
L20,2,T0,APPV717I,10000ms,33,0.7399948,0.142863,0.2600052,0.14286299,0.06060606060606061
L20,2,T15,APPV717I,10000ms,33,0.6809117,0.17683233,0.3190883,0.17683233,0.18181818181818182
L20,3,T0,APPV717I,10000ms,29,0.714621,0.124510005,0.28537902,0.12451,0.034482758620689655
L20,3,T15,APPV717I,10000ms,29,0.6430338,0.1855723,0.35696623,0.1855723,0.13793103448275862
L20,4,T0,APPV717I,0ms,28,0.6900099,0.18326043,0.30999017,0.18326043,0.10714285714285714
L20,4,T15,APPV717I,0ms,28,0.69499385,0.19192487,0.30500618,0.19192488,0.10714285714285714
L22,1,T0,APPV717I,0ms,13,0.7005678,0.23655064,0.2994323,0.23655066,0.15384615384615385
L22,1,T15,APPV717I,0ms,13,0.6165845,0.27226928,0.38341552,0.27226928,0.3076923076923077
L22,2,T0,APPV717I,10000ms,42,0.6162511,0.26242337,0.38374892,0.26242337,0.23809523809523808
L22,2,T15,APPV717I,10000ms,42,0.57973933,0.30284804,0.42026067,0.30284804,0.3333333333333333
L22,3,T0,APPV717I,10000ms,23,0.6811513,0.21867755,0.31884873,0.21867754,0.17391304347826086
L22,3,T15,APPV717I,10000ms,23,0.63996696,0.2829256,0.36003304,0.2829256,0.21739130434782608
L22,4,T0,APPV717I,0ms,45,0.6286284,0.2611222,0.37137163,0.2611222,0.2222222222222222
L22,4,T15,APPV717I,0ms,45,0.589196,0.2861319,0.41080397,0.2861319,0.28888888888888886
M1,1,T0,APPV717I,0ms,18,0.6430958,0.242233,0.35690418,0.24223301,0.16666666666666666
M1,1,T15,APPV717I,0ms,18,0.5783332,0.28634292,0.42166677,0.28634292,0.3333333333333333
M1,2,T0,APPV717I,10000ms,50,0.61194444,0.28746283,0.38805556,0.28746283,0.24
M1,2,T15,APPV717I,10000ms,50,0.5628413,0.2874179,0.4371587,0.2874179,0.34
M1,3,T0,APPV717I,10000ms,21,0.62637365,0.26097932,0.37362638,0.26097935,0.23809523809523808
M1,3,T15,APPV717I,10000ms,21,0.5760912,0.27482656,0.42390883,0.27482656,0.3333333333333333
M1,4,T0,APPV717I,0ms,18,0.75770134,0.082061045,0.24229866,0.08206105,0.0
M1,4,T15,APPV717I,0ms,18,0.6658415,0.2259696,0.33415848,0.22596961,0.1111111111111111
M18,1,T0,APPV717I,0ms,3,0.78977317,0.08400615,0.2102269,0.084006146,0.0
M18,1,T15,APPV717I,0ms,3,0.692548,0.16747305,0.30745208,0.16747302,0.0
M18,2,T0,APPV717I,10000ms,37,0.65418655,0.2097588,0.34581345,0.20975882,0.16216216216216217
M18,2,T15,APPV717I,10000ms,37,0.67671245,0.1728941,0.32328755,0.1728941,0.16216216216216217
M18,3,T0,APPV717I,10000ms,28,0.6636147,0.2090021,0.33638528,0.2090021,0.10714285714285714
M18,3,T15,APPV717I,10000ms,28,0.649903,0.18776055,0.35009694,0.18776056,0.14285714285714285
M18,4,T0,APPV717I,0ms,39,0.68370396,0.18331105,0.31629604,0.18331106,0.1282051282051282
M18,4,T15,APPV717I,0ms,39,0.62126476,0.20887227,0.3787352,0.20887227,0.2564102564102564
M19,1,T0,APPV717I,0ms,6,0.8124009,0.046191547,0.18759914,0.046191573,0.0
M19,1,T15,APPV717I,0ms,6,0.7095275,0.13909267,0.29047242,0.13909267,0.16666666666666666
M19,2,T0,APPV717I,10000ms,30,0.7661542,0.053315282,0.2338458,0.053315286,0.0
M19,2,T15,APPV717I,10000ms,30,0.73664325,0.10144988,0.26335672,0.10144987,0.03333333333333333
M19,3,T0,APPV717I,10000ms,19,0.7690807,0.08369,0.23091929,0.08368999,0.05263157894736842
M19,3,T15,APPV717I,10000ms,19,0.75700504,0.078302965,0.24299496,0.07830297,0.0
M19,4,T0,APPV717I,0ms,20,0.75686824,0.0846926,0.24313179,0.084692605,0.0
M19,4,T15,APPV717I,0ms,20,0.71924096,0.109245874,0.28075904,0.109245874,0.05
M23,1,T0,APPV717I,0ms,14,0.66079146,0.1623156,0.33920854,0.16231562,0.14285714285714285
M23,1,T15,APPV717I,0ms,14,0.5003158,0.2984389,0.49968424,0.2984389,0.5
M23,2,T0,APPV717I,10000ms,17,0.67683876,0.18918599,0.32316124,0.189186,0.11764705882352941
M23,2,T15,APPV717I,10000ms,17,0.4849926,0.28818357,0.51500744,0.2881836,0.35294117647058826
M23,3,T0,APPV717I,10000ms,19,0.6308382,0.24543558,0.36916178,0.24543558,0.2631578947368421
M23,3,T15,APPV717I,10000ms,19,0.54723626,0.28197104,0.4527637,0.28197104,0.3157894736842105
M23,4,T0,APPV717I,0ms,19,0.6250107,0.2031484,0.37498927,0.2031484,0.21052631578947367
M23,4,T15,APPV717I,0ms,19,0.49922627,0.32233283,0.5007737,0.3223328,0.3684210526315789
N16,2,T0,APPV717I,10000ms,37,0.65017587,0.25361934,0.34982413,0.25361934,0.24324324324324326
N16,2,T15,APPV717I,10000ms,37,0.5956208,0.30908343,0.4043792,0.30908343,0.2702702702702703
N16,3,T0,APPV717I,10000ms,37,0.6476126,0.23492278,0.35238746,0.23492277,0.16216216216216217
N16,3,T15,APPV717I,10000ms,37,0.62080365,0.27876532,0.37919638,0.27876532,0.21621621621621623
N16,4,T0,APPV717I,0ms,35,0.5881604,0.29613623,0.41183963,0.2961362,0.2571428571428571
N16,4,T15,APPV717I,0ms,35,0.5452143,0.2980565,0.4547857,0.2980565,0.34285714285714286
N20,1,T0,APPV717I,0ms,10,0.6278345,0.2592268,0.3721655,0.2592268,0.3
N20,1,T15,APPV717I,0ms,10,0.534433,0.28556144,0.46556696,0.28556144,0.4
N20,2,T0,APPV717I,10000ms,34,0.70032483,0.20383923,0.29967514,0.20383923,0.08823529411764706
N20,2,T15,APPV717I,10000ms,34,0.6330152,0.25277743,0.36698478,0.25277746,0.17647058823529413
N20,3,T0,APPV717I,10000ms,32,0.7026387,0.14882338,0.2973613,0.14882338,0.09375
N20,3,T15,APPV717I,10000ms,32,0.59254205,0.23553565,0.40745795,0.23553564,0.3125
N20,4,T0,APPV717I,0ms,23,0.68026274,0.21134675,0.31973726,0.21134676,0.21739130434782608
N20,4,T15,APPV717I,0ms,23,0.5997409,0.27245766,0.4002591,0.27245766,0.2608695652173913
O19,1,T0,APPV717I,0ms,3,0.73910505,0.094353355,0.26089504,0.09435336,0.0
O19,1,T15,APPV717I,0ms,3,0.6749508,0.22161084,0.32504925,0.22161087,0.3333333333333333
O19,2,T0,APPV717I,10000ms,20,0.64712554,0.25764,0.3528745,0.25764,0.2
O19,2,T15,APPV717I,10000ms,20,0.56016344,0.22935766,0.4398365,0.22935764,0.25
O19,3,T0,APPV717I,10000ms,25,0.7436881,0.11547493,0.2563119,0.11547493,0.08
O19,3,T15,APPV717I,10000ms,25,0.6079892,0.20592614,0.3920108,0.20592615,0.2
O19,4,T0,APPV717I,0ms,35,0.7651859,0.14428255,0.23481409,0.14428256,0.02857142857142857
O19,4,T15,APPV717I,0ms,35,0.6455619,0.17653394,0.35443813,0.17653394,0.17142857142857143
O2,1,T0,APPV717I,0ms,14,0.62664384,0.21306987,0.37335613,0.21306989,0.14285714285714285
O2,1,T15,APPV717I,0ms,14,0.48363593,0.2740846,0.51636404,0.2740846,0.42857142857142855
O2,2,T0,APPV717I,10000ms,42,0.6156068,0.26601502,0.3843932,0.26601502,0.2619047619047619
O2,2,T15,APPV717I,10000ms,42,0.54171145,0.2926592,0.45828855,0.2926592,0.38095238095238093
O2,3,T0,APPV717I,10000ms,38,0.63082385,0.25638744,0.36917615,0.2563874,0.2631578947368421
O2,3,T15,APPV717I,10000ms,38,0.5671738,0.26361424,0.43282625,0.26361424,0.3157894736842105
O2,4,T0,APPV717I,0ms,54,0.6854587,0.19349095,0.31454128,0.19349097,0.1111111111111111
O2,4,T15,APPV717I,0ms,54,0.61431545,0.24380635,0.38568452,0.24380635,0.24074074074074073
O20,1,T0,APPV717I,0ms,12,0.6656191,0.20632543,0.33438095,0.20632543,0.16666666666666666
O20,1,T15,APPV717I,0ms,12,0.5613566,0.17828864,0.43864337,0.17828865,0.4166666666666667
O20,2,T0,APPV717I,10000ms,33,0.7099897,0.16968574,0.2900103,0.16968574,0.09090909090909091
O20,2,T15,APPV717I,10000ms,33,0.6148235,0.24772325,0.38517642,0.24772324,0.21212121212121213
O20,3,T0,APPV717I,10000ms,28,0.7391649,0.12132305,0.2608351,0.12132305,0.03571428571428571
O20,3,T15,APPV717I,10000ms,28,0.64639896,0.19245777,0.35360104,0.19245777,0.25
O20,4,T0,APPV717I,0ms,17,0.5851858,0.30020285,0.41481417,0.30020288,0.29411764705882354
O20,4,T15,APPV717I,0ms,17,0.5954246,0.2884456,0.40457544,0.28844556,0.29411764705882354
O3,1,T0,APPV717I,0ms,1,0.8265064,,0.17349368,,0.0
O3,1,T15,APPV717I,0ms,1,0.7553471,,0.24465299,,0.0
O3,2,T0,APPV717I,10000ms,24,0.74894285,0.06628423,0.25105712,0.06628424,0.0
O3,2,T15,APPV717I,10000ms,24,0.72855824,0.15128474,0.27144176,0.15128475,0.08333333333333333
O3,3,T0,APPV717I,10000ms,18,0.7224165,0.14883217,0.27758348,0.14883217,0.1111111111111111
O3,3,T15,APPV717I,10000ms,18,0.72123283,0.11222339,0.2787672,0.1122234,0.05555555555555555
O3,4,T0,APPV717I,0ms,15,0.73078305,0.08752345,0.26921698,0.08752345,0.0
O3,4,T15,APPV717I,0ms,15,0.73568845,0.10092912,0.26431158,0.10092911,0.0
O6,1,T0,APPV717I,0ms,2,0.58491725,0.14024054,0.41508275,0.14024052,0.5
O6,1,T15,APPV717I,0ms,2,0.42843217,0.3861115,0.57156783,0.3861115,0.5
O6,2,T0,APPV717I,10000ms,26,0.6234993,0.27526188,0.37650076,0.27526188,0.23076923076923078
O6,2,T15,APPV717I,10000ms,26,0.5606128,0.2801537,0.43938714,0.2801537,0.3076923076923077
O6,3,T0,APPV717I,10000ms,26,0.6991876,0.15240607,0.30081242,0.15240607,0.11538461538461539
O6,3,T15,APPV717I,10000ms,26,0.59601045,0.24212593,0.40398952,0.24212593,0.2692307692307692
O6,4,T0,APPV717I,0ms,35,0.6951698,0.19764002,0.30483013,0.19764002,0.11428571428571428
O6,4,T15,APPV717I,0ms,35,0.6342282,0.22139056,0.36577174,0.22139056,0.2
P24,1,T0,APPV717I,0ms,10,0.61417294,0.31359968,0.38582706,0.3135997,0.2
P24,1,T15,APPV717I,0ms,10,0.60862535,0.31338465,0.39137468,0.31338465,0.2
P24,2,T0,APPV717I,10000ms,50,0.7227004,0.1841068,0.27729958,0.18410678,0.1
P24,2,T15,APPV717I,10000ms,50,0.6902942,0.20196785,0.30970585,0.20196785,0.16
P24,3,T0,APPV717I,10000ms,31,0.7397065,0.12715189,0.26029345,0.12715189,0.06451612903225806
P24,3,T15,APPV717I,10000ms,31,0.72004426,0.1741549,0.2799558,0.1741549,0.12903225806451613
P24,4,T0,APPV717I,0ms,17,0.64640903,0.22896695,0.35359097,0.22896695,0.17647058823529413
P24,4,T15,APPV717I,0ms,17,0.6410172,0.25353384,0.3589828,0.2535338,0.17647058823529413
